id_cliente,tipo_contacto,mes,dia_semana,contactos_campana,dias_desde_contacto_previo,contactos_previos,resultado_previo,variacion_empleo,indice_precios,confianza_consumidor,euribor_3m,numero_empleados,acepta_deposito,edad,ocupacion,estado_civil,educacion,incumplimiento_credito,credito_vivienda,prestamo_personal
CLI002195,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,59,entrepreneur,married,basic.9y,No,No,No
CLI002196,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,Sí,37,housemaid,single,university.degree,No,No,
CLI002197,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,No,31,blue-collar,married,basic.4y,No,Sí,No
CLI002198,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,31,admin.,single,university.degree,No,Sí,No
CLI002199,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,49,blue-collar,married,basic.9y,No,No,No
CLI002200,telephone,may,wed,1,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,No,46,management,married,basic.9y,No,Sí,No
CLI002201,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,33,services,single,high.school,No,Sí,No
CLI002202,cellular,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No,40,services,married,high.school,No,No,No
CLI002203,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,Sí,18,student,single,basic.9y,No,Sí,No
CLI002204,cellular,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,No,76,retired,married,basic.4y,No,,No
CLI002205,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,57,admin.,married,university.degree,No,No,Sí
CLI002206,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,No,73,retired,married,basic.4y,No,Sí,No
CLI002207,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,48,services,married,basic.4y,Desconocido,Sí,No
CLI002208,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,56,services,divorced,high.school,Desconocido,Sí,No
CLI002209,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No,37,technician,single,university.degree,No,No,No
CLI002210,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,45,admin.,divorced,university.degree,No,No,No
CLI002211,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,28,technician,single,high.school,No,No,No
CLI002212,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No,39,technician,single,university.degree,No,Sí,No
CLI002213,cellular,aug,thu,1,3,1,success,-2.9,92.201,-31.4,0.851,5076.2,Sí,35,blue-collar,divorced,high.school,No,No,No
CLI002214,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,51,services,divorced,basic.4y,Desconocido,Sí,No
CLI002215,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,46,housemaid,single,university.degree,Desconocido,No,Sí
CLI002216,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,50,self-employed,married,,No,Sí,Sí
CLI002217,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,Sí,42,admin.,married,university.degree,No,No,No
CLI002218,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,41,blue-collar,single,basic.9y,Desconocido,No,No
CLI002219,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,32,blue-collar,married,basic.9y,No,No,No
CLI002220,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No,31,management,single,university.degree,No,Sí,No
CLI002221,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,44,blue-collar,divorced,Desconocido,No,No,Sí
CLI002222,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,No,37,blue-collar,married,basic.4y,Desconocido,,No
CLI002223,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,27,blue-collar,single,basic.9y,No,Sí,No
CLI002224,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,37,admin.,married,university.degree,No,Sí,No
CLI002225,cellular,may,wed,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No,45,services,married,high.school,Desconocido,,No
CLI002226,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,41,admin.,married,basic.9y,Desconocido,Sí,No
CLI002227,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,32,technician,married,university.degree,No,No,Sí
CLI002228,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No,46,admin.,married,high.school,No,No,No
CLI002229,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,39,technician,married,high.school,No,No,No
CLI002230,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,53,management,married,university.degree,No,Sí,No
CLI002231,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,32,technician,married,university.degree,No,No,No
CLI002232,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,31,services,single,high.school,No,Desconocido,Desconocido
CLI002233,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,33,blue-collar,married,basic.6y,No,No,No
CLI002234,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No,40,technician,single,university.degree,No,Sí,No
CLI002235,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,Sí,34,technician,single,professional.course,No,Sí,No
CLI002236,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,23,unemployed,single,university.degree,No,Sí,No
CLI002237,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,53,entrepreneur,divorced,university.degree,No,No,No
CLI002238,cellular,nov,tue,3,999,1,failure,-1.1,94.767,-50.8,1.046,4963.6,No,46,admin.,single,university.degree,No,Sí,No
CLI002239,cellular,may,thu,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,No,32,admin.,married,university.degree,No,Sí,No
CLI002240,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,30,admin.,divorced,university.degree,Desconocido,No,No
CLI002241,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,29,admin.,single,basic.9y,Desconocido,Sí,No
CLI002242,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,39,blue-collar,married,basic.9y,No,Sí,No
CLI002244,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,49,admin.,single,high.school,No,No,No
CLI002245,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,36,services,married,high.school,No,Sí,No
CLI002246,telephone,may,thu,15,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,36,entrepreneur,married,university.degree,No,Sí,No
CLI002247,telephone,aug,fri,2,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,No,20,student,single,high.school,No,No,No
CLI002248,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,33,management,married,university.degree,No,Sí,No
CLI002249,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,23,management,single,university.degree,No,Sí,No
CLI002250,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,58,retired,married,university.degree,No,Desconocido,Desconocido
CLI002251,cellular,aug,thu,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,Sí,36,services,married,high.school,No,Sí,Sí
CLI002252,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,No,31,technician,single,high.school,No,No,No
CLI002253,telephone,oct,thu,1,3,1,success,-1.1,94.601,-49.5,0.987,4963.6,Sí,37,admin.,single,high.school,No,No,No
CLI002254,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,57,blue-collar,married,basic.4y,Desconocido,,No
CLI002255,cellular,may,thu,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,No,34,blue-collar,divorced,basic.9y,Desconocido,Sí,No
CLI002256,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,No,29,services,divorced,high.school,No,Sí,No
CLI002257,cellular,sep,thu,1,999,2,failure,-1.1,94.199,-37.5,0.878,4963.6,No,54,admin.,divorced,university.degree,No,Sí,No
CLI002258,cellular,may,fri,2,9,2,failure,-1.8,92.893,-46.2,1.25,5099.1,No,49,blue-collar,married,basic.9y,No,No,No
CLI002259,cellular,jul,mon,9,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,32,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI002260,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,38,blue-collar,single,Desconocido,Desconocido,No,Sí
CLI002261,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,33,management,married,high.school,Desconocido,No,No
CLI002262,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,30,blue-collar,married,basic.9y,No,Sí,Sí
CLI002263,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Sí,78,retired,married,basic.4y,No,Sí,No
CLI002264,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Sí,35,admin.,single,high.school,No,No,Sí
CLI002265,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,51,blue-collar,married,basic.6y,Desconocido,Desconocido,Desconocido
CLI002266,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,47,management,divorced,university.degree,No,No,No
CLI002267,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,44,admin.,single,university.degree,No,No,No
CLI002268,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Sí,47,blue-collar,married,high.school,No,No,No
CLI002269,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,34,admin.,single,university.degree,No,Sí,No
CLI002270,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,37,blue-collar,single,professional.course,No,Sí,No
CLI002271,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,30,technician,married,professional.course,No,Sí,No
CLI002272,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,30,management,married,university.degree,No,Sí,Sí
CLI002273,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,36,blue-collar,married,Desconocido,Desconocido,No,No
CLI002274,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,50,management,single,university.degree,No,No,No
CLI002275,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,37,blue-collar,married,Desconocido,No,No,No
CLI002276,telephone,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,28,admin.,single,basic.9y,Desconocido,No,No
CLI002277,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,35,blue-collar,married,basic.9y,No,No,Sí
CLI002278,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,43,blue-collar,married,high.school,Desconocido,No,Sí
CLI002279,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,44,Desconocido,married,Desconocido,Desconocido,Desconocido,Desconocido
CLI002280,cellular,jun,mon,4,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,No,29,admin.,single,university.degree,No,Sí,No
CLI002281,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,51,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI002282,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,33,admin.,married,basic.9y,No,No,No
CLI002283,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,44,blue-collar,single,,Desconocido,No,No
CLI002284,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,51,technician,married,Desconocido,No,No,No
CLI002285,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,51,blue-collar,married,basic.4y,No,Sí,No
CLI002286,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,48,technician,married,professional.course,Desconocido,No,No
CLI002287,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,31,technician,married,professional.course,No,Sí,No
CLI002288,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,54,blue-collar,married,basic.4y,Desconocido,No,
CLI002289,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,42,admin.,married,university.degree,No,No,No
CLI002290,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No,29,technician,single,professional.course,No,Sí,No
CLI002291,cellular,jul,wed,2,3,1,success,-2.9,92.469,-33.6,1.085,5076.2,Sí,55,management,married,university.degree,No,No,Sí
CLI002292,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,No,35,management,married,basic.4y,No,No,No
CLI002293,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,30,technician,single,university.degree,Desconocido,Sí,No
CLI002294,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,56,blue-collar,married,basic.9y,No,Sí,No
CLI002295,cellular,jul,fri,2,15,1,success,-1.7,94.215,-40.3,0.861,4991.6,Sí,59,technician,married,professional.course,No,Sí,No
CLI002296,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,39,unemployed,single,basic.9y,Desconocido,Sí,No
CLI002297,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,No,45,technician,divorced,high.school,No,,No
CLI002298,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,54,management,divorced,basic.6y,Desconocido,Sí,No
CLI002299,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,53,self-employed,divorced,university.degree,No,Sí,No
CLI002300,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,50,entrepreneur,married,basic.4y,Desconocido,No,No
CLI002301,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,39,admin.,married,high.school,Desconocido,Sí,No
CLI002302,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,26,entrepreneur,single,university.degree,No,No,No
CLI002303,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,No,29,housemaid,single,university.degree,No,No,No
CLI002304,cellular,mar,wed,8,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,Sí,33,admin.,married,university.degree,No,Sí,No
CLI002305,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,56,services,divorced,high.school,Desconocido,Sí,No
CLI002306,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,47,retired,married,basic.4y,No,Desconocido,Desconocido
CLI002307,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,27,technician,married,professional.course,No,Sí,No
CLI002308,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,28,student,single,high.school,No,Sí,No
CLI002309,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,34,technician,married,professional.course,No,No,No
CLI002310,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,No,48,admin.,married,university.degree,No,Sí,No
CLI002311,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,31,admin.,married,high.school,No,Sí,No
CLI002312,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,29,admin.,single,high.school,No,Sí,No
CLI002313,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No,38,technician,married,university.degree,No,Sí,No
CLI002314,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,43,admin.,married,professional.course,Desconocido,No,No
CLI002315,cellular,jul,fri,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí,28,blue-collar,single,basic.9y,No,No,No
CLI002316,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,29,management,married,university.degree,No,No,No
CLI002317,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,57,admin.,married,university.degree,Desconocido,Sí,No
CLI002318,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,24,services,single,high.school,No,Sí,No
CLI002319,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,55,blue-collar,married,basic.4y,Desconocido,Sí,Sí
CLI002320,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,Sí,36,admin.,married,university.degree,No,Sí,No
CLI002321,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,Sí,34,technician,single,professional.course,No,No,No
CLI002322,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,38,blue-collar,married,Desconocido,No,Sí,Sí
CLI002323,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,44,blue-collar,married,illiterate,No,No,No
CLI002324,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,44,entrepreneur,married,high.school,No,No,No
CLI002325,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,No,44,entrepreneur,single,,No,No,No
CLI002326,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No,31,technician,married,professional.course,No,No,No
CLI002327,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,41,blue-collar,married,basic.6y,No,No,No
CLI002328,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,35,services,single,high.school,Desconocido,No,
CLI002329,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,No,43,blue-collar,married,basic.9y,No,Sí,No
CLI002330,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,24,technician,single,professional.course,No,No,No
CLI002331,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,56,admin.,married,university.degree,No,Sí,No
CLI002332,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,33,blue-collar,married,basic.9y,No,Sí,No
CLI002333,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,34,admin.,divorced,university.degree,No,No,No
CLI002334,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,37,self-employed,married,professional.course,No,Sí,No
CLI002335,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,28,technician,single,university.degree,Desconocido,No,
CLI002336,cellular,aug,tue,4,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,Sí,33,blue-collar,married,professional.course,No,Sí,No
CLI002337,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No,58,retired,married,basic.9y,No,No,Sí
CLI002338,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,48,services,married,high.school,No,Sí,No
CLI002339,cellular,nov,thu,3,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,Sí,69,retired,married,basic.6y,No,Sí,No
CLI002340,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,37,blue-collar,single,basic.4y,No,Sí,Sí
CLI002341,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,37,admin.,married,university.degree,No,Sí,No
CLI002342,cellular,jul,thu,24,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,36,blue-collar,single,high.school,No,Sí,No
CLI002343,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,30,admin.,divorced,high.school,No,Sí,No
CLI002344,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,59,retired,married,basic.9y,No,Sí,No
CLI002345,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Sí,28,blue-collar,married,basic.6y,No,Sí,No
CLI002346,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,32,admin.,divorced,high.school,No,Sí,No
CLI002347,cellular,oct,fri,2,999,2,failure,-1.1,94.601,-49.5,0.972,4963.6,No,32,services,single,university.degree,No,Sí,No
CLI002348,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,59,Desconocido,married,Desconocido,Desconocido,No,No
CLI002349,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,34,technician,married,professional.course,Desconocido,No,No
CLI002350,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No,33,technician,divorced,high.school,No,Sí,No
CLI002351,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí,43,blue-collar,divorced,high.school,No,Sí,No
CLI002352,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No,33,admin.,single,university.degree,No,Sí,No
CLI002353,cellular,oct,wed,1,5,3,failure,-3.4,92.431,-26.9,0.74,5017.5,Sí,34,self-employed,married,university.degree,No,No,
CLI002354,cellular,jun,mon,3,999,1,failure,-2.9,92.963,-40.8,1.281,5076.2,No,31,admin.,single,university.degree,No,No,No
CLI002355,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,44,Desconocido,married,basic.6y,No,,No
CLI002356,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,51,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI002357,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,0.728,5017.5,No,46,blue-collar,married,basic.9y,No,Sí,No
CLI002358,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,45,self-employed,married,university.degree,No,No,No
CLI002359,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,33,self-employed,married,basic.4y,No,No,No
CLI002360,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,47,blue-collar,married,Desconocido,Desconocido,Sí,Sí
CLI002361,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,40,admin.,single,high.school,No,No,No
CLI002362,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,33,services,single,high.school,No,Sí,No
