id_cliente,tipo_contacto,mes,dia_semana,contactos_campana,dias_desde_contacto_previo,contactos_previos,resultado_previo,variacion_empleo,indice_precios,confianza_consumidor,euribor_3m,numero_empleados,acepta_deposito
CLI002302,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002303,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,No
CLI002304,cellular,mar,wed,8,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,Sí
CLI002305,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No
CLI002306,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No
CLI002307,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002308,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002309,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002310,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,No
CLI002311,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002312,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002313,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No
CLI002314,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI002315,cellular,jul,fri,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí
CLI002316,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002317,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI002318,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
CLI002319,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No
CLI002320,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,Sí
CLI002321,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,Sí
CLI002322,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002323,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002324,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002325,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,No
CLI002326,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No
CLI002327,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002328,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002329,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,No
CLI002330,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No
CLI002331,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
CLI002332,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No
CLI002333,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002334,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002335,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002336,cellular,aug,tue,4,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,Sí
CLI002337,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No
CLI002338,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI002339,cellular,nov,thu,3,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,Sí
CLI002340,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002341,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002342,cellular,jul,thu,24,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI002343,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI002344,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI002345,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Sí
CLI002346,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No
CLI002347,cellular,oct,fri,2,999,2,failure,-1.1,94.601,-49.5,0.972,4963.6,No
CLI002348,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002349,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI002350,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI002351,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí
CLI002352,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No
CLI002353,cellular,oct,wed,1,5,3,failure,-3.4,92.431,-26.9,0.74,5017.5,Sí
CLI002354,cellular,jun,mon,3,999,1,failure,-2.9,92.963,-40.8,1.281,5076.2,No
CLI002355,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002356,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002357,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,0.728,5017.5,No
CLI002358,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No
CLI002359,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002360,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002361,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No
CLI002362,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002363,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002364,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI002365,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,No
CLI002366,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No
CLI002367,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,Sí
CLI002368,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002369,cellular,aug,wed,12,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002370,cellular,mar,thu,2,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,Sí
CLI002371,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,No
CLI002372,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI002373,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,Sí
CLI002374,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,No
CLI002375,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI002376,telephone,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,Sí
CLI002377,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002378,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No
CLI002379,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002380,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No
CLI002381,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI002382,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002383,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002384,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI002385,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002386,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI002387,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,No
CLI002388,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No
CLI002389,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002390,cellular,may,mon,2,3,2,success,-1.8,92.893,-46.2,1.354,5099.1,Sí
CLI002391,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No
CLI002392,cellular,jun,thu,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,No
CLI002393,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI002394,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002395,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002396,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002397,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI002398,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002399,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002400,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,No
CLI002401,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,No
CLI002402,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002403,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
CLI002404,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002405,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002406,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002407,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002408,cellular,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002409,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002410,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002411,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Sí
CLI002412,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,Sí
CLI002413,telephone,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.048,4963.6,No
CLI002414,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002415,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI002416,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No
CLI002417,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI002418,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí
CLI002419,cellular,apr,fri,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,No
CLI002420,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No
CLI002421,telephone,may,tue,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002422,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No
CLI002423,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002424,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,No
CLI002425,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002426,cellular,sep,thu,3,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,No
CLI002427,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI002428,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,No
CLI002429,cellular,jul,thu,4,999,2,failure,-1.7,94.215,-40.3,0.81,4991.6,No
CLI002430,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí
CLI002431,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,No
CLI002432,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,No
CLI002433,cellular,jul,fri,3,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,No
CLI002434,cellular,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002435,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002436,telephone,mar,wed,3,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,No
CLI002437,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No
CLI002438,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002439,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002440,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002441,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI002442,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No
CLI002443,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,No
CLI002444,telephone,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002445,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No
CLI002446,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No
CLI002447,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
CLI002448,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No
CLI002449,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,No
CLI002450,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No
CLI002451,cellular,aug,thu,3,6,2,success,-1.7,94.027,-38.3,0.904,4991.6,Sí
CLI002452,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,No
CLI002453,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.384,5099.1,No
CLI002454,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI002455,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002456,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI002457,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI002458,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No
CLI002459,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No
CLI002460,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002461,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,No
CLI002462,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No
CLI002463,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002464,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No
CLI002465,telephone,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No
CLI002466,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No
CLI002467,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002468,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No
CLI002469,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sí
CLI002470,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002471,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,No
CLI002472,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No
CLI002473,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002474,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,No
CLI002475,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002476,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002477,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No
CLI002478,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No
CLI002479,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI002480,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No
CLI002481,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No
CLI002482,cellular,jul,wed,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,Sí
CLI002483,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI002484,cellular,jul,thu,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI002485,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,No
CLI002486,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No
CLI002487,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No
CLI002488,cellular,nov,thu,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,No
CLI002489,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,No
CLI002490,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002491,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sí
CLI002492,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No
CLI002493,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
CLI002494,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,No
CLI002495,cellular,nov,thu,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,No
CLI002496,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI002497,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No
CLI002498,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002499,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,No
CLI002500,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No
CLI002501,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI002502,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
CLI002503,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI002504,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No
CLI002505,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,Sí
CLI002506,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No
CLI002507,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No
CLI002508,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI002510,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI002512,cellular,aug,mon,2,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,No
CLI002513,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002514,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002515,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,No
CLI002516,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No
CLI002517,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI002518,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI002519,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002520,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No
CLI002521,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002522,cellular,sep,thu,2,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,No
CLI002523,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002524,cellular,aug,fri,2,999,2,failure,-2.9,92.201,-31.4,0.869,5076.2,No
CLI002525,cellular,apr,thu,4,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,No
CLI002526,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002527,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,No
CLI002528,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI002529,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No
CLI002530,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002531,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No
CLI002532,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI002533,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No
CLI002534,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI002535,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No
CLI002536,cellular,jun,wed,1,6,1,success,-1.7,94.055,-39.8,0.739,4991.6,Sí
CLI002537,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI002538,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI002539,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002540,telephone,jun,mon,30,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No
CLI002541,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI002542,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI002543,telephone,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI002544,cellular,jul,fri,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
CLI002545,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Sí
CLI002546,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI002547,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,No
CLI002548,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI002549,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No
CLI002550,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,Sí
CLI002551,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI002552,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,No
CLI002553,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No
CLI002554,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,Sí
CLI002555,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No
CLI002556,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Sí
CLI002557,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI002558,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI002559,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
CLI002560,cellular,apr,fri,1,999,2,failure,-1.8,93.075,-47.1,1.479,5099.1,No
CLI002561,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No
CLI002562,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,No
CLI002563,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI002564,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI002565,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No
CLI002566,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No
CLI002567,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI002568,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI002569,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No
CLI002570,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
